Word,Weight
beals,0.15968743341029518
bear,0.12699059616219482
bearable,0.07514603145634734
beat,0.145077164009552
beautiful,0.6655787018925382
beautifully,0.21638587004267476
beauty,0.07514603145634734
become,1.1400296810262003
bed,0.2532288043406417
bedroom,0.11940063266079656
beg,0.09141751028362129
begin,1.0196949052350155
behavior,0.04232144442099037
behind,0.3447156682256817
bela,0.5018787585494111
believability,0.11160147386732044
believable,0.4579918983043735
believe,0.8434261865837914
bella,0.0439326924482023
belle,0.04403485043215734
belligerent,0.1619663442442825
belong,0.06068012193369617
belt,0.03394631467057387
benefit,0.12895946022163476
berkshire,0.14156227380907183
bernstein,0.04232144442099037
besides,0.2823183873753079
best,0.9522539664452558
bet,0.10649468088744815
bette,0.26384601483438214
better,1.2044152541843338
beyond,0.40666895839837686
biblical,0.13740693049322644
big,0.8301079189386821
bigger,0.22318830529422418
biggest,0.13198974167171107
bigots,0.06361887858002312
bill,0.3286701976118646
billboard,0.052009897598935526
bimbo,0.07514603145634734
bind,0.12899826401406228
binnie,0.06341098968254115
birch,0.09506170195000621
bird,0.13080372000461224
bisexual,0.15203685680168408
bismillahhirrahmannirrahim,0.10649468088744815
bitch,0.1395037706198725
bite,0.8158571593513139
bits,0.1736711606614394
bitter,0.03394631467057387
bivouac,0.06361887858002312
biz,0.06319035223350879
bizarre,0.34372711351438356
black,0.7671222732566426
blade,0.13493012754659953
bland,0.0695226639234527
blast,0.20883320196749774
blatant,0.08170904781973402
blatantly,0.10644661105141077
blaze,0.0646547939817344
bleed,0.13493012754659953
blitz,0.05921031685082469
block,0.09506170195000621
blockbuster,0.3879036821761851
blood,0.52401310138553
bloodbath,0.08398605530118172
bloodshed,0.0789557265824243
bloody,0.0577306547328608
blow,0.19229016294446893
bluff,0.1757307697928092
blunt,0.09448244591311382
blur,0.0577306547328608
blurb,0.07514603145634734
bmw,0.09448244591311382
board,0.3049636892497038
boat,0.06319035223350879
bob,0.06361887858002312
body,0.10037575170988222
bog,0.0646547939817344
bohemian,0.052009897598935526
boldness,0.0646547939817344
boll,0.37914211340105264
bolls,0.06319035223350879
bomb,0.14627739672181728
bombshell,0.10235964899964646
bonbons,0.0789557265824243
bond,0.0789557265824243
bonfire,0.09448244591311382
bonus,0.09821522519310587
boogeyman,0.12321182600745272
book,0.4847230347352004
boom,0.1316120636152284
booth,0.0695226639234527
border,0.2466227527444286
bore,1.1763171233415723
boss,0.09842573525597462
bossy,0.10649468088744815
bother,0.08398605530118172
bottom,0.16264984154771725
boundaries,0.11288783578231744
bout,0.1101400681389552
bow,0.05921031685082469
bowdler,0.15003159552484202
bowdlerization,0.15003159552484202
bowser,0.14890184968776135
box,0.08221353875749285
boy,0.4463995881734102
boys,0.08398605530118172
brad,0.08712155697349405
brady,0.19023296904762346
brain,0.2257032106506709
brand,0.09448244591311382
brandish,0.09056781499448509
bratwurst,0.06319035223350879
brave,0.08896001891507281
bravo,0.09506170195000621
bread,0.13379436417043222
break,0.19399559568194621
breakdown,0.12357421250783905
breast,0.14140707610657402
breed,0.10094710595805038
brendan,0.04403485043215734
brenner,0.13740693049322644
brevity,0.1574627760902385
brew,0.052009897598935526
brick,0.06361887858002312
brides,0.20075150341976444
brief,0.052009897598935526
bright,0.12227669924465093
brilliance,0.2709011780931794
brilliant,0.29265934146389266
brilliantly,0.12136024386739235
bring,1.190103466072837
brit,0.08221353875749285
british,0.052009897598935526
broadbent,0.11940063266079656
brodie,0.06361887858002312
brody,0.0867158838237963
brook,0.145077164009552
brother,0.2905298967782116
brothers,0.19198659411350716
brown,0.26014765147138885
brush,0.11940063266079656
brutal,0.11592296066178776
brutality,0.07688155370747926
btw,0.06319035223350879
bucket,0.0789557265824243
buddy,0.06361887858002312
budget,0.25273626133130206
buffoon,0.0577306547328608
bug,0.1267123114045619
build,0.47468423950898647
buildup,0.06341098968254115
bull,0.09338100097128096
bullet,0.10441660098374887
bullets,0.15876298558185242
bullshit,0.07565799644331753
bully,0.11842063370164937
bump,0.13080372000461224
bunch,0.1563381338321837
bureau,0.052009897598935526
burn,0.201528449805773
buscemi,0.09626789688060827
busey,0.10441660098374887
bush,0.30299112029994846
business,0.22787702859600642
businessmen,0.052009897598935526
bust,0.1267123114045619
busty,0.07514603145634734
busy,0.10644661105141077
busybody,0.10649468088744815
butcher,0.0867158838237963
butler,0.04232144442099037
button,0.12129362561875988
buy,0.20188495427863706
buyer,0.06361887858002312
caddy,0.11146516943752954
caddyshack,0.18896489182622764
cage,0.19643045038621174
cajole,0.05921031685082469
caliber,0.05921031685082469
california,0.08170904781973402
call,0.6665875675049292
camcorder,0.12129362561875988
cameo,0.10401979519787105
camera,0.24285226086383588
cameras,0.11160147386732044
camp,0.391790631894756
campbell,0.17792003783014562
campfire,0.1999768623293489
canaanites,0.25398119232438965
canada,0.0439326924482023
canadian,0.13493012754659953
candle,0.1147395568844683
candy,0.1101400681389552
cannot,0.4357820066809948
cant,0.28344733773934144
canton,0.0439326924482023
cap,0.1574627760902385
capable,0.13275109562775517
captain,0.14140707610657402
captor,0.052009897598935526
captors,0.08221353875749285
capture,0.34688266840234183
car,0.17063772794796195
caravan,0.052009897598935526
cardboard,0.12140822092777136
care,0.42652650649608026
career,0.1982134815182673
caricature,0.24003845153867426
carol,0.09626789688060827
carolina,0.08806970086431468
carpenter,0.4712448450685925
carpet,0.1567186870095611
carrey,0.2085679917703581
carry,0.3589090726079145
carver,0.3159517611675439
case,0.4982451633945997
cash,0.1157544855015426
cast,1.1507543000664735
castle,0.18612731210970168
castro,0.1267123114045619
casualty,0.06859917632578708
catch,0.25859199603062083
cause,0.5891056172711118
cecil,0.13740693049322644
cedric,0.13740693049322644
celebrate,0.0695226639234527
celebration,0.03722546242194034
cell,0.3232739699086721
cellphone,0.14425705830605998
cells,0.07688155370747926
censor,0.0577306547328608
center,0.1587788945100678
central,0.06361887858002312
centuries,0.03394631467057387
century,0.2922032731021244
cerda,0.2801430029138429
cerebral,0.0867158838237963
certain,0.15003159552484202
certainly,0.4964737408341168
certainty,0.12140822092777136
chain,0.06859917632578708
challenge,0.09348750691998625
chamber,0.12988072987386162
chambermaids,0.0439326924482023
chance,0.3993770566771279
change,0.4879358785255621
character,2.2551065674342445
characteristic,0.06361887858002312
charles,0.1552096309908804
charleton,0.13740693049322644
charlton,0.06859917632578708
charm,0.22149280611705296
chat,0.06361887858002312
cheap,0.36289971460755
cheaper,0.11160147386732044
check,0.08398605530118172
cheerleaders,0.11288783578231744
cheese,0.0867158838237963
cheesy,0.23838021554464228
chemistry,0.17257583606367083
chick,0.10649468088744815
chide,0.09821522519310587
child,0.5359755450657413
childhood,0.36660688150908355
children,0.6215447726575142
chill,0.20367418755836486
chillers,0.10037575170988222
chillingly,0.04403485043215734
china,0.20189421191610077
chip,0.09821522519310587
chippindale,0.09448244591311382
choose,0.3222203003194778
choreograph,0.0577306547328608
chris,0.06859917632578708
christians,0.1870774544011274
christopher,0.13198974167171107
chronology,0.06361887858002312
chum,0.0789557265824243
church,0.03394631467057387
cigar,0.1267123114045619
cinecittà,0.0439326924482023
cinema,0.7529954498995729
cinematography,0.1519598528025013
circle,0.12696477699712982
circus,0.07887526271549235
cities,0.06068012193369617
citizen,0.08464288884198073
citizens,0.052009897598935526
city,0.3433930534462384
civil,0.08806970086431468
civilians,0.052009897598935526
clairvoyance,0.14963768254866527
clarity,0.06494036493693081
class,0.1728309900753316
classic,0.3786786004529434
classical,0.08398605530118172
classics,0.1595796233933959
classify,0.12699059616219482
clear,0.1970951936856516
clearly,0.24110602076467846
clever,0.052009897598935526
cliche,0.12357421250783905
cliches,0.0646547939817344
clichéd,0.04403485043215734
clichés,0.2334613419516442
cliffhanger,0.1644270775149857
climax,0.11997967619078209
climb,0.17316270701178155
clint,0.06494036493693081
clip,0.0577306547328608
clock,0.1267123114045619
clone,0.04232144442099037
clooney,0.2596581949329379
close,0.21964916287078068
closely,0.09385444612890136
closest,0.08282555960975423
closet,0.24642365201490543
clothe,0.07514603145634734
cloy,0.06341098968254115
club,0.14156227380907183
clue,0.22743514048333097
clumsy,0.14842695118601623
clunky,0.17718983254293214
co,0.052009897598935526
coax,0.0439326924482023
coburn,0.5487934106062966
cocktail,0.16449555241310926
coffin,0.10037575170988222
coincidence,0.052009897598935526
cold,0.264209102592944
collateral,0.06859917632578708
colleagues,0.1251067796171078
colleen,0.04232144442099037
college,0.0789557265824243
collins,0.21479881864827063
colorful,0.08398605530118172
combat,0.04403485043215734
come,1.294960538779087
comeback,0.12925870734714234
comedic,0.2048556195533519
comedies,0.13379436417043222
comedy,0.7736498520728337
comfort,0.21753738979221166
comfortable,0.07688155370747926
comical,0.1267123114045619
comin,0.09448244591311382
comment,0.3357211420725034
commentary,0.04232144442099037
commercial,0.06068012193369617
commission,0.03394631467057387
commit,0.052009897598935526
common,0.07926855753173578
communicate,0.04403485043215734
communism,0.10094710595805038
company,0.2572032491320211
compare,0.3430852728233078
comparison,0.13967400360252577
compel,0.16075925314261863
compete,0.09448244591311382
complain,0.06319035223350879
complaint,0.1574627760902385
complaints,0.0646547939817344
complete,0.39144385869873255
completely,0.4474871938729925
complex,0.1485134151325182
composition,0.15003159552484202
compromise,0.06068012193369617
computer,0.16257586273151547
con,0.1313259714904338
concede,0.0439326924482023
concept,0.08221353875749285
concern,0.3563237801053364
conclusion,0.17265566540247002
conclusive,0.0646547939817344
condition,0.16308615645478572
conduct,0.10926918932104474
confederate,0.08806970086431468
confidence,0.20847185763960077
confine,0.06361887858002312
conflict,0.04403485043215734
confrontation,0.04232144442099037
confuse,0.379041326480167
connect,0.19253579376121654
connection,0.0695226639234527
connections,0.0695226639234527
conseguenze,0.1757307697928092
consequences,0.13179807734460688
consider,0.2165620598223604
consist,0.18278667014898067
conspiracy,0.09821522519310587
constable,0.06068012193369617
constant,0.35303941716869136
constantly,0.23788378846750086
construct,0.0439326924482023
contact,0.14792815629076628
contain,0.2968837187076659
continue,0.3269090883624531
continuity,0.10441660098374887
continuous,0.10644661105141077
contrast,0.09964220495107098
contrive,0.04403485043215734
control,0.37623171718447956
conveniently,0.09056781499448509
convent,0.0789557265824243
conversation,0.1652459601652686
convey,0.0439326924482023
convict,0.03394631467057387
convince,0.2063615795269692
cool,0.0577306547328608
coolest,0.14476758577783497
cooper,0.06361887858002312
coot,0.1101400681389552
cop,0.4619041543630675
cope,0.09878536913090782
core,0.06068012193369617
corner,0.13493012754659953
corporatization,0.14842695118601623
corpse,0.20075150341976444
correct,0.1790624306724382
corruption,0.10340677725748537
cosmos,0.12899826401406228
cost,0.04232144442099037
costume,0.196684883672253
could,1.8151455540793509
count,0.30379468505247187
counterpart,0.06494036493693081
countries,0.11781121126714812
country,0.2877378086939494
countrymen,0.06319035223350879
couple,0.47798196976830276
courage,0.06068012193369617
course,0.5262095205459884
courtenay,0.2960515842541234
cover,0.14560611421963812
coz,0.12129362561875988
crack,0.15284227592963812
craig,0.08221353875749285
cram,0.09448244591311382
crap,0.13838100824924116
crappy,0.41934313446272486
crave,0.06068012193369617
craze,0.0577306547328608
crazy,0.1603955119364678
create,0.6143673897480164
creation,0.13493012754659953
creations,0.0439326924482023
creator,0.1293819802203841
creators,0.2580635654641761
creature,0.19207262368951641
creatures,0.22403406959519023
credibility,0.06494036493693081
credit,0.20383329900102612
creepiness,0.09338100097128096
creepy,0.1595497948741826
crime,0.1425126268676496
crimes,0.14402674312096478
criminals,0.052009897598935526
cringe,0.1443965143845263
cripple,0.0867158838237963
crisis,0.052009897598935526
crisp,0.09338100097128096
crissakes,0.09141751028362129
cristy,0.4335794191189815
critic,0.07565799644331753
criticize,0.0646547939817344
critics,0.09506170195000621
critique,0.29685390237203246
croc,0.09385444612890136
crock,0.1579114531648486
crocky,0.3158229063296972
crocodile,0.4620515708005628
crocodiles,0.09385444612890136
crododile,0.09385444612890136
cromed,0.06319035223350879
cronenberg,0.20847185763960077
crook,0.07688155370747926
cropper,0.08221353875749285
cross,0.13493012754659953
crossfire,0.12723775716004623
crown,0.13379436417043222
croûtons,0.0577306547328608
crude,0.10649468088744815
crumby,0.17876210910871743
crumpet,0.07514603145634734
crusade,0.0789557265824243
cry,0.4486627299945791
cub,0.1313259714904338
cuba,0.28030987562948384
cuckold,0.04232144442099037
culminate,0.052009897598935526
cult,0.26694120897190643
culture,0.04403485043215734
cummings,0.052009897598935526
curator,0.07514603145634734
cure,0.13493012754659953
curiosity,0.20919451274168366
curious,0.13493012754659953
curiously,0.06361887858002312
current,0.1101400681389552
currently,0.17504966025427487
curry,0.1147395568844683
curt,0.0439326924482023
custody,0.12357421250783905
cut,0.37449563300696215
cutaways,0.0577306547328608
cute,0.08282555960975423
cutie,0.20847185763960077
cv,0.12699059616219482
cycle,0.06361887858002312
cynthia,0.11781121126714812
dad,0.2818443582604135
daft,0.09056781499448509
dallas,0.10739940932413532
damn,0.42925450533350096
dan,0.21659969406651491
dance,0.48078289566359506
dancers,0.07926855753173578
dangerfield,0.09448244591311382
dangerous,0.1877088922578027
dangle,0.13080372000461224
daniel,0.1734317676475926
danny,0.0695226639234527
daphne,0.052009897598935526
dara,0.2202801362779104
dare,0.26773806030370184
daredevil,0.07565799644331753
dark,0.6214778455699064
darker,0.18289858688813926
date,0.39378169057669576
daughter,0.5157985791938666
daughters,0.06341098968254115
david,0.43430275733350493
davies,0.13198974167171107
davis,0.22759374675594504
dawson,0.09626789688060827
day,0.4602432243431409
days,0.23396503938431312
dc,0.1636655232163622
de,0.0789557265824243
dead,0.10037575170988222
deadbeat,0.04403485043215734
deadlier,0.07565799644331753
deadly,0.1595796233933959
deaf,0.17251819802933022
deal,0.2531237692934927
deanna,0.19023296904762346
death,0.6063905815097536
deaths,0.1782297925574187
debentures,0.04232144442099037
decade,0.13379436417043222
deceive,0.10235964899964646
decent,0.2940999680675838
deceptions,0.06068012193369617
deceptive,0.052009897598935526
decide,0.5562833576371935
decisions,0.11146516943752954
declaration,0.19643045038621174
decline,0.15903725836967172
decorate,0.12417876038207967
decors,0.15853711506347157
dedication,0.1801331233962118
deep,0.2506888832708161
deeper,0.0439326924482023
deeply,0.11194076839893463
defense,0.11288783578231744
definitely,0.35831711655629517
degenerate,0.08170904781973402
degree,0.13394666545668155
deliberate,0.0439326924482023
delight,0.1801331233962118
delightful,0.1888260335007611
deliver,0.2611378787294514
dell,0.1757307697928092
demented,0.06319035223350879
demille,0.13740693049322644
demure,0.052009897598935526
denigrate,0.04403485043215734
denouement,0.14963768254866527
dense,0.0577306547328608
dentistry,0.1267123114045619
deny,0.11288783578231744
deparidieu,0.11288783578231744
dependent,0.05921031685082469
depict,0.1287540238792674
depiction,0.1267123114045619
depress,0.14842695118601623
depression,0.04232144442099037
depth,0.15968743341029518
derivative,0.08282555960975423
descent,0.12321182600745272
describe,0.20142724197938833
descript,0.0439326924482023
desert,0.10708405575553753
deserter,0.04403485043215734
deserve,0.11288783578231744
design,0.0646547939817344
desire,0.3808755621197728
despair,0.08398605530118172
desperate,0.04403485043215734
despite,0.4015367591761228
destroy,0.13651275631209886
detail,0.21892672546614547
detective,0.17895504109709923
determine,0.1271428923501149
detonate,0.052009897598935526
detriment,0.04232144442099037
develop,0.1936231591334408
development,0.3633036119238571
devices,0.06361887858002312
devil,0.13379436417043222
di,0.2196634622410115
dialog,0.25375455895279464
dialogs,0.12321182600745272
dialogue,0.600069847574604
diary,0.12417876038207967
die,0.47416201295345095
difference,0.16840767059908374
different,0.66495470225159
difficult,0.3663060709312341
dig,0.07565799644331753
digger,0.1268219793650823
digital,0.1313259714904338
digitally,0.06494036493693081
dignitary,0.16449555241310926
dignity,0.0789557265824243
dimensional,0.23557332352983051
diminish,0.14842695118601623
diminutive,0.07514603145634734
dinosaurs,0.09141751028362129
dire,0.22927553905087933
direct,0.24471242185387398
direction,0.6359099587090922
director,0.6272421283898945
directorial,0.11160147386732044
directors,0.13318165061393808
dirty,0.04403485043215734
disappear,0.12417876038207967
disappoint,0.6340871930416798
disappointingly,0.09821522519310587
disappointment,0.13651275631209886
disapprove,0.12357421250783905
disaster,0.2571906479917993
disbelief,0.08221353875749285
discern,0.09626789688060827
disclaimer,0.07926855753173578
discomforting,0.12417876038207967
disconcert,0.08398605530118172
discover,0.23914975673615413
discoveries,0.12899826401406228
discovery,0.04232144442099037
discreet,0.09869162677523405
discuss,0.11840741811075686
disease,0.12899826401406228
disgraceful,0.3291118269463635
disgruntle,0.04403485043215734
disgust,0.12609573054167708
dish,0.0789557265824243
dishwater,0.1574627760902385
disjoin,0.0439326924482023
dismal,0.04403485043215734
dismiss,0.08221353875749285
disneyland,0.09385444612890136
disobedience,0.08170904781973402
display,0.1267123114045619
distance,0.11160147386732044
distant,0.1538016685918955
distinctive,0.06361887858002312
distraction,0.13493012754659953
disturb,0.04403485043215734
ditzy,0.16449555241310926
diversion,0.1147395568844683
divorce,0.23519374933784323
dizzy,0.0646547939817344
dmytryk,0.19085663574006934
do,0.4479225703059668
doc,0.11160147386732044
doctor,0.1847381692367177
doctrinaire,0.11288783578231744
documentary,0.2768692148402182
dodgy,0.07688155370747926
dog,0.0577306547328608
doll,0.09338100097128096
dollars,0.0439326924482023
dominoes,0.10441660098374887
doom,0.0789557265824243
door,0.2572793540375194
dorothy,0.052009897598935526
double,0.20272933464256904
doubt,0.20584121552824153
doug,0.28518510585001866
douglas,0.07926855753173578
douse,0.1999768623293489
downhill,0.3157585339550179
downward,0.13394666545668155
dozen,0.3982131207320123
dr,0.2382336130497612
drag,0.2554398599990304
drama,0.5605391722688062
dramaticness,0.28851411661211995
drastic,0.04403485043215734
draw,0.3795638299122251
dreadful,0.14810030095138185
dream,0.34438682569030454
drench,0.0695226639234527
dress,0.36327605742520686
dresser,0.3552619011049481
drink,0.17494337636050772
drive,0.20558711618954142
drop,0.4060229282212481
drown,0.13740693049322644
drug,0.2258659754284053
drum,0.1313259714904338
drummer,0.24258725123751976
dry,0.12129362561875988
dub,0.31576567106844544
duckling,0.16797211060236344
dudes,0.06319035223350879
due,0.37243173840663607
dues,0.06341098968254115
duffy,0.03394631467057387
dull,0.4069995819756293
dumarier,0.052009897598935526
dumb,0.22647766449317738
dummy,0.09338100097128096
dung,0.09821522519310587
dunnit,0.23787414706978927
duplicate,0.04232144442099037
durbin,0.2536439587301646
dutcher,0.49025428691840406
dvd,0.6015289726249718
dwarf,0.10037575170988222
dye,0.06494036493693081
eachother,0.0867158838237963
earlier,0.6286969492034058
early,0.28658913679731357
earth,0.12699059616219482
ease,0.0577306547328608
easier,0.19767213280391857
easily,0.10739940932413532
eastwood,0.06494036493693081
easy,0.07514603145634734
eat,0.3111549754758005
ebola,0.07565799644331753
ed,0.27915172242025754
eddie,0.11146516943752954
edge,0.08282555960975423
edit,0.3380177945273013
editor,0.0789557265824243
edward,0.09878536913090782
eerie,0.0695226639234527
effect,0.6259733093079719
effective,0.04403485043215734
effort,0.31345929404047057
efforts,0.06068012193369617
eight,0.1147395568844683
eileen,0.13390500943894235
einstein,0.12899826401406228
either,0.31843908872126236
elder,0.08170904781973402
elderly,0.05921031685082469
elders,0.08170904781973402
election,0.11781121126714812
elegant,0.0439326924482023
elegantly,0.0439326924482023
elektra,0.07565799644331753
element,0.0439326924482023
elements,0.335157073667201
eleven,0.08282555960975423
elicit,0.11160147386732044
elijah,0.10644661105141077
else,0.455117076114647
